SMILES,Name
CC(=Cc1ccc(F)c(Cl)c1)C(=O)Nc1ccc(F)cc1,92_Library_C
CC(=Cc1ccc(O)cc1)C(=O)Nc1ccc(F)cc1F,93_Library_C
CC(=Cc1nc2nonc2nc1Cl)C(=O)Nc1ccc(Br)cn1,94_Library_C
CC(=N)C(=O)NC1CCC2C(=O)N(c3ccc(F)cn3)C(=O)N2c2cc(F)ccc21,95_Library_C
CC(=NNC(=N)c1cnccn1)C(=O)Nc1ccc(F)cc1,96_Library_C
CC(=NNC(=O)C(=O)Nc1ccc(F)cc1)c1ccc(F)cc1,97_Library_C
CC(=NNC(=O)C(=O)Nc1ccc(F)cn1)c1cccc(O)c1,98_Library_C
CC(=NNC(=O)C(C)(C)c1ccc(Cl)cc1F)c1cccc(Br)c1F,99_Library_C
CC(=NNC(=O)C(C)(F)c1ccc(Cl)cc1Cl)c1cccnc1F,100_Library_C
CC(=NNC(=O)C(C)c1ccc(F)cc1)c1ccc(Cl)cc1,101_Library_C
CC(=NNC(=O)C(N)c1ccc(F)cc1F)c1ccc(F)cc1,102_Library_C
CC(=NNC(=O)C(O)c1ccc(Cl)cc1)c1ccc(F)cc1,103_Library_C
CC(=NNC(=O)C(c1ccc(F)cc1)c1ccc(C)c(Cl)c1)c1ccc(F)cc1,104_Library_C
CC(=NNC(=O)Cc1ccc(Cl)cc1)c1ccc(F)cc1,105_Library_C
CC(=NNC(=O)Cc1ccc(Cl)cc1)c1cccnc1,106_Library_C
CC(=NNC(=O)Cc1ccc(Cl)cc1Cl)c1cccnc1,107_Library_C
CC(=NNC(=O)Cc1ccc(F)cc1)c1cccc([N+](=O)[O-])c1,108_Library_C
CC(=NNC(=O)Cc1ccc(F)cc1F)c1ccc2ccccc2[n+]1[O-],109_Library_C
CC(=NNC(=O)Cn1ccc(Cl)cc1=O)c1ccc(Br)cn1,110_Library_C
CC(=NNC(=O)Nc1ccc(Br)cc1OC(=O)C(F)(F)F)c1ccccn1,111_Library_C
CC(=NNC(=O)Nc1ccc(Cl)cn1)c1ccccc1F,112_Library_C
CC(=NNc1cccc(O)c1)c1cc(Br)ccc1NC(=O)C=Cc1ccc(F)cc1,113_Library_C
CC(=NNc1ncccc1-c1ccccn1)C(=O)Nc1ccc(F)cc1,114_Library_C
CC(=NOC(=O)C(C)c1ccc(Cl)cc1Cl)c1ccc([N+](=O)[O-])cc1,115_Library_C
CC(=NOC(=O)C(c1ccc(F)cc1)c1ccc(F)cc1F)c1ccc(C)nc1,116_Library_C
CC(=NOC(=O)Nc1ccc(Br)cn1)c1ccccn1,117_Library_C
CC(=NOC(=O)Nc1ccc(F)cn1)c1cc(Cl)ncn1,118_Library_C
CC(=NOC(=O)Oc1ccc(F)cc1F)c1cccnc1,119_Library_C
CC(=NOC(=O)c1cccc2cc(F)ccc12)c1nccnc1O,120_Library_C
CC(=NOC(N)=O)c1cc(Cl)ccc1N1CCN(C(=O)C(C)(C)c2ccc(F)cc2)CC1,121_Library_C
CC(=NOCc1ccccc1)C(=O)Nc1ccc(Cl)cn1,122_Library_C
CC(=Nc1ccc(Nc2ccccc2)cc1)C(=O)Nc1ccc(F)cn1,123_Library_C
CC(=Nc1cccc(Cl)c1)C(C(=O)Nc1ccccc1)c1ccc(F)cc1,124_Library_C
CC(=O)C(=CC(=O)Nc1ccc(Br)cc1)c1ccccc1,125_Library_C
CC(=O)C(C(=O)Nc1ccc(F)c(Cl)c1)c1ccc(F)cc1O,126_Library_C
CC(=O)C(C(=O)Nc1ccc(F)cn1)c1nc(-c2ccc(F)cc2Cl)sc1Cl,127_Library_C
CC(=O)C(NC(=O)C(CS)c1ccc(F)cc1)c1cc(F)c(F)cc1F,128_Library_C
CC(=O)C(c1ccc(F)cc1)N1CCN(C)C(c2ccc(Cl)cc2C(F)(F)F)C1=O,129_Library_C
CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1c1ccncc1,130_Library_C
CC(=O)C1=CN(c2c(F)cc(F)cc2F)CC(C)(C(=O)Nc2nnc(F)cc2F)C1,131_Library_C
CC(=O)C1C(=O)Nc2ccc(F)cc2C1c1ccccn1,132_Library_C
CC(=O)C1CCN(Cc2ccc(Cl)nc2)C1CC(=O)Nc1ccc(F)cn1,133_Library_C
CC(=O)C1CCc2[nH]c(C3CC(c4ccccc4)N(C(=O)C4(c5ccc(F)cn5)CC4)C3)cc2C1,134_Library_C
CC(=O)C1Cc2ccccc2N1NC(=O)C(=O)c1ccc(Br)cn1,135_Library_C
CC(=O)C=Cn1ccc(NC(=O)Nc2ccc(F)cc2)cc1=O,136_Library_C
CC(=O)CC(C(=O)NCC1Cc2ccccc2O1)c1ccc(F)cc1,137_Library_C
CC(=O)CC(C(=O)Nc1ccc(F)cc1)c1ccc(Br)cc1,138_Library_C
CC(=O)CC(C(=O)Oc1ccc(F)cc1F)c1ccc(Br)cc1Cl,139_Library_C
CC(=O)CC1(c2ccc(F)cn2)C(=O)Nc2cc(F)c(F)cc21,140_Library_C
CC(=O)CC1C(=O)N(c2ccc(Cl)cn2)C(=O)C2N(Cc3ccc(C)cc3)CC3(Cc4ccccc4C3=O)C12C(=O)O,141_Library_C
CC(=O)CC1CC1(F)c1cc(F)ccc1NC(=O)NC(=O)c1cccc2[nH]ncc12,142_Library_C
CC(=O)CCN1C(=O)C(NC(=O)C(C)(C)S)C(=O)N(c2ccc(F)cc2)c2ccc(F)cc21,143_Library_C
CC(=O)CCN1Cc2cccnc2N(c2ccc(F)cc2C#N)C1=O,144_Library_C
CC(=O)CCc1cccc(CC(=O)Nc2ccc(F)cc2F)c1,145_Library_C
CC(=O)COc1ccc(N2CCC(N)C23C(=O)Nc2ccc(F)cc23)nc1C,146_Library_C
CC(=O)N(C(=O)C(CC(F)(F)F)c1ccc(Cl)cc1)c1ccccn1,147_Library_C
CC(=O)N(C(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)c1ccc(F)cc1,148_Library_C
CC(=O)N(C(=O)C(c1ccccc1)c1ccccc1)c1ccc(F)cn1,149_Library_C
CC(=O)N(C(=O)Cc1nc2cc(Br)[nH]c2c(=O)n1-c1ccc(Cl)cn1)c1ccc(F)cc1Cl,150_Library_C
CC(=O)N(C(=O)c1c(F)cc(C)cc1F)N(C(=O)C(=O)Nc1ccc(F)cc1)c1ccc(Cl)cc1,151_Library_C
CC(=O)N(C)C(C(=O)N(c1ccc(Cl)cc1)C1CCN(C)CC1)c1ccc(Cl)cc1,152_Library_C
CC(=O)N(C)C(C(=O)NCc1c(Cl)cccc1Cl)c1ccc(F)cc1,153_Library_C
CC(=O)N(C)C(C)C(C)(C)N(C(=O)C1(c2cc(F)ccn2)CC1)c1ccc(Cl)cc1F,154_Library_C
CC(=O)N(C)C1C(=O)N(CC(=O)N2Cc3cc(F)ccc32)c2cc(F)ccc21,155_Library_C
CC(=O)N(C)C1CCC(N(Cc2c[nH]c3ccccc23)C(=O)Cc2ccc(F)cc2)CC1,156_Library_C
CC(=O)N(C)Cc1cc2c(cc1F)CCN2C(=O)C1(c2ccc(Cl)cc2F)CCOCC1,157_Library_C
CC(=O)N(C)c1ccc(C(=O)c2ccc(NC(=O)Nc3ccc(Cl)cn3)cc2)c2ccccc12,158_Library_C
CC(=O)N(C)c1cccc(CN2CCC2(C)C(=O)Nc2ncc(F)cn2)c1,159_Library_C
CC(=O)N(C)c1ccccc1NC(=O)Cc1ccc(Cl)cn1,160_Library_C
CC(=O)N(C)c1nc(C(F)F)ncc1N(C)C(=O)Cc1ccc(Cl)cc1,161_Library_C
CC(=O)N(C1CC1)C(C(=O)Nc1ccccc1)c1ccc(Cl)cc1,162_Library_C
CC(=O)N(CC(=O)Nc1ccc(Br)cn1)c1cc(F)ccc1C,163_Library_C
CC(=O)N(CC(=O)Nc1ccc(Cl)cc1Cl)c1cncc(Cl)c1,164_Library_C
CC(=O)N(CC(=O)Nc1ccc(Cl)cn1)C(C)c1ccc([N+](=O)[O-])cc1,165_Library_C
CC(=O)N(CC(=O)Nc1ccc(F)cc1)c1ccc(C2CC2)cc1F,166_Library_C
CC(=O)N(CC(=O)Nc1ccc(F)cn1)c1ccc(C)c(C(F)F)n1,167_Library_C
CC(=O)N(CCC(=O)N(C)c1ccc(F)cc1F)c1cc(Cl)ccn1,168_Library_C
CC(=O)N(CCOC(=O)n1cc(C)c2cc(F)ccc21)c1ncccn1,169_Library_C
CC(=O)N(CCc1ccc(O)cc1)CC(=O)Nc1ccc(Cl)cc1,170_Library_C
CC(=O)N(Cc1cccc(F)c1)C(=O)Cc1ccc(F)cn1,171_Library_C
CC(=O)N(Cc1ccccc1)C(=O)C1(c2ccc(F)cc2)CC1CN,172_Library_C
CC(=O)N(c1ccc(F)cc1)C(C(=O)Nc1ncc(Br)cc1C(N)=O)c1ccccc1,173_Library_C
CC(=O)N(c1ccc(F)cn1)C1CCN(CC(=O)Nc2ccc(Cl)cn2)c2ccc(F)cc21,174_Library_C
CC(=O)N(c1cccc(F)c1)C(C(=O)N1CCC1c1ccccn1)c1ccc(F)cc1,175_Library_C
CC(=O)N(c1nccs1)C1(c2ccc(F)cc2F)C(=O)NCc2c(F)cccc2C1C#N,176_Library_C
CC(=O)N1C(=O)C(O)(c2ccc(F)cc2)c2cc(F)ccc21,177_Library_C
CC(=O)N1C(=O)C(c2ccc(Cl)cc2)C1c1ccncc1,178_Library_C
CC(=O)N1C(=O)C(c2ccc(F)cc2)N=C(c2ccc(F)cc2F)c2sccc21,179_Library_C
CC(=O)N1C(=O)C(c2nc3ccc([N+](=O)[O-])cc3[nH]2)(C(F)(F)F)c2cc(F)ccc21,180_Library_C
CC(=O)N1C(C(=O)Nc2ccc(F)cn2)CC(C)C1c1ccccc1,181_Library_C
CC(=O)N1CC(C)(C)C(CN(C)C(=O)Nc2ccc(F)cc2)Oc2ccc(F)cc21,182_Library_C
CC(=O)N1CC(Nc2ccc(Cl)cn2)CC1C(=O)N(C)c1ccc(F)cc1,183_Library_C
CC(=O)N1CC2(C(=O)N(C)c3ccc(F)cc32)c2ccc(F)cc21,184_Library_C
CC(=O)N1CC2CCC1CN(C(=O)Cc1ccc(Br)cn1)c1ccc(F)cc12,185_Library_C
CC(=O)N1CCC(Oc2cc(NC(=O)C(C)c3ccc(F)cn3)ncn2)CC1,186_Library_C
CC(=O)N1CCC(c2ccccc2)CC(NC(=O)C(C)c2ccc(Cl)cc2)C1,187_Library_C
CC(=O)N1CCC1(C(=O)NC1CCCC1c1ccc(F)cc1F)c1ccc(F)cc1,188_Library_C
CC(=O)N1CCC2(CC(=O)N(c3ccc(Cl)cc3F)c3cnccc32)C1,189_Library_C
CC(=O)N1CCC2(CC1)c1cccnc1N(C(=O)Nc1ccc(F)cc1)CC2O,190_Library_C
CC(=O)N1CCN(C(=O)Nc2ccc(Cl)cc2Cl)CCc2ccccc21,191_Library_C
CC(=O)N1CCN(c2ccc(CNC(=O)Cc3ccc(Cl)cc3Cl)cc2)CC1CO,192_Library_C
CC(=O)N1CCOc2cc(C(=O)C3=CN(c4ccc(Cl)cc4)C(=O)C3)ccc21,193_Library_C
CC(=O)N1CCOc2ccc(NC(=O)Nc3ccc(Cl)nc3)cc21,194_Library_C
CC(=O)N1CCc2cc(C)c(NC(=O)C(c3ccc(F)cc3)C(C)(C)C)cc21,195_Library_C
CC(=O)N1CCc2cc(CN(C(=O)C(C)c3ccc(F)cc3)c3cccnc3)ccc21,196_Library_C
CC(=O)N1CCc2cc(NC(=O)COC(=O)n3cnc4cc(Cl)cnc43)ccc21,197_Library_C
CC(=O)N1CCc2cc(S(=O)(=O)N3CCCC3C(=O)Nc3ccc(Br)cn3)ccc21,198_Library_C
CC(=O)N1CCc2ncccc2C1NC(=O)C1(c2ccc(Br)cn2)CC1,199_Library_C
CC(=O)N1CN(C(C(=O)NCc2ccccc2)c2ccc(F)cc2)Sc2cc(F)ccc21,200_Library_C
CC(=O)N1Cc2cc(Cl)ccc2C(NC(=O)C2(c3ccc(F)cc3)CC2)CC1=O,201_Library_C
CC(=O)N1Cc2cccc(NC(=O)Nc3ccc(F)cn3)c2C1,202_Library_C
CC(=O)N1Cc2cccnc2C1C(=O)Nc1ccc(F)cn1,203_Library_C
CC(=O)N1c2cc(Cl)ccc2C2(CCC2)C(=O)N1c1cccc(Cl)c1,204_Library_C
CC(=O)N1c2cc(F)ccc2C2(CCN(c3ccc(F)cn3)C2=O)C1C,205_Library_C
CC(=O)N1c2ccccc2C(C(=O)N(c2ccc(Cl)cc2Cl)C2CCC2)=C(C)c2cccnc21,206_Library_C
CC(=O)NC(=Cc1cccnc1)C(=O)Nc1ccc(Cl)nc1,207_Library_C
CC(=O)NC(=O)C1CCC1N(C(=O)C(c1ccc(Cl)cc1)n1ccc(=O)[nH]c1=O)c1ccc(F)cc1,208_Library_C
CC(=O)NC(=O)Nc1cccc(C(=O)OCC(=O)Nc2ccc(F)cn2)c1,209_Library_C
CC(=O)NC(=O)c1ccc(N2CCN(c3ccc(F)cc3)C2=O)cc1,210_Library_C
CC(=O)NC(=O)c1ccc(NC(=O)C(=O)Nc2ncc(Cl)cn2)cc1,211_Library_C
CC(=O)NC(C(=O)N1C2CCC1c1ncc(F)cc1C2)c1ncc(F)cc1F,212_Library_C
CC(=O)NC(C(=O)N1CCCN(c2cccc(F)c2)CC1)c1ccc(F)cc1,213_Library_C
CC(=O)NC(C(=O)N1CCCc2cc(C#Cc3cccnc3)ccc21)c1ccc(F)cc1F,214_Library_C
CC(=O)NC(C(=O)N1Cc2cc(F)ccc2C1CN1Cc2ccccc2C1)c1ccc(F)cc1,215_Library_C
CC(=O)NC(C(=O)NC1(C(F)(F)F)Cc2ccccc21)c1ccc(Cl)cc1,216_Library_C
CC(=O)NC(C(=O)NC1Cc2cc(Br)ccc2N(C(=O)c2ccc(F)cc2)C1=O)c1ccccc1,217_Library_C
CC(=O)NC(C(=O)NC1c2ccccc2CCC1O)c1ccc(F)cc1,218_Library_C
CC(=O)NC(C(=O)NCc1ccc2c(c1)OCO2)c1ccc(F)cc1,219_Library_C
CC(=O)NC(C(=O)Nc1ccc(C(=O)NC2CCc3ccc4c(ccc(=O)n4C)c32)nc1)c1ccc(Cl)cc1,220_Library_C
CC(=O)NC(C(=O)Nc1ccc(C(F)(F)F)cc1)c1ccc(F)cc1,221_Library_C
CC(=O)NC(C(=O)Nc1ccc(C2CNCCO2)cn1)c1ccc(F)cc1F,222_Library_C
CC(=O)NC(C(=O)Nc1cccc(F)c1)c1ccc(F)cc1F,223_Library_C
CC(=O)NC(C(=O)Nc1cncc(F)c1)c1ccc(Cl)cc1,224_Library_C
CC(=O)NC(C(=O)Oc1ccc(Cl)nn1)c1cccc(F)c1,225_Library_C
CC(=O)NC(C)c1ccccc1OCC(=O)Nc1ccc(F)cn1,226_Library_C
CC(=O)NC(C)c1cnc(C(=O)NCc2cccnc2N(C)C)c2ccc(F)cc12,227_Library_C
CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC2(SCCS2)c2cc(F)ccc21,228_Library_C
CC(=O)NC1(C)CCN(C(=O)c2cnn3cc(Cl)ccc23)c2ccc(F)cc21,229_Library_C
CC(=O)NC1C(F)CC(=O)N(c2ncc(F)cn2)C1c1ccc(Br)cn1,230_Library_C
CC(=O)NC1CCC(C(=O)N2CC(F)C(C)(c3cc(F)c(F)cc3F)C2)(c2ccc(F)cc2F)CC1O,231_Library_C
CC(=O)NC1N=C(c2ccc(C)cc2)c2cc(Cl)ccc2N(C)C1=O,232_Library_C
CC(=O)NCC(C(=O)Nc1ccc(Br)cc1)c1cccc(F)c1,233_Library_C
CC(=O)NCC1(c2ccc(Cl)cc2)C(=O)Nc2c(F)cc(F)cc21,234_Library_C
CC(=O)NCC1(c2ccc(F)cc2Br)C(=O)OCc2ccc(F)cc21,235_Library_C
CC(=O)NCC1CN(C(=O)N(C)c2ccc(F)cn2)c2cc(F)cc(F)c21,236_Library_C
CC(=O)NCC1COc2cc(F)ccc2N1C(=O)Cc1ccccc1C(F)(F)F,237_Library_C
CC(=O)NCC1c2ccccc2CN1C(=O)Nc1ccc(F)cn1,238_Library_C
CC(=O)NCCC(=O)N(C)C1C(=O)Nc2ccc(NC(=O)Nc3ccc(F)cn3)cc2C(=O)N2CCc3ccccc3C12,239_Library_C
CC(=O)NCCc1cc(F)ccc1NC(=O)Nc1cncnc1Cl,240_Library_C
CC(=O)NCN(C(=O)Nc1ccc(F)cc1)c1ccc(F)cc1F,241_Library_C
CC(=O)NCc1ccc(C(F)(F)F)cc1NC(=O)C(C)(c1ccccc1)c1ccc(F)cc1,242_Library_C
CC(=O)NS(=O)(=O)c1ccc(-c2cncc(C(=O)C3=NNC(=O)C(C)(c4ccc(F)cc4)C3)c2)cc1,243_Library_C
CC(=O)Nc1c(C(=O)Nc2ccc(I)cn2)sc2ncccc12,244_Library_C
CC(=O)Nc1c[nH]c2ccc(NC(=O)Nc3ccc(F)cc3F)cc12,245_Library_C
CC(=O)Nc1cc(Cl)ccc1NC(=O)COc1ccc(C)c(Br)c1,246_Library_C
CC(=O)Nc1cc(Cl)cnc1OC(=O)Cc1ccccc1,247_Library_C
CC(=O)Nc1cc(F)ccc1NC(=O)C1(C)CCN(Cc2ccccc2)C1,248_Library_C
CC(=O)Nc1cc(F)ccc1NC(=O)C1CCc2c(F)cccc21,249_Library_C
CC(=O)Nc1cc(NC(=O)C2(c3ccc(Cl)cc3F)CC2)c(C)cn1,250_Library_C
CC(=O)Nc1ccc(-c2cnnc(NC(=O)Nc3ccc(F)cn3)c2)cc1,251_Library_C
CC(=O)Nc1ccc(Br)cc1C(=O)NCC(=O)Nc1ccc(Cl)cn1,252_Library_C
CC(=O)Nc1ccc(C)c(C=C2C(=O)Nc3ccc(F)cc32)c1,253_Library_C
